#,Name,Team,GS,G,IP,W,L,QS,SV,HLD,H,ER,HR,SO,BB,K/9,BB/9,K/BB,HR/9,AVG,WHIP,BABIP,LOB%,ERA,FIP,ADP
2650,Dante Biasi,,1,1,2.2,0,0,0,0,0,3,2,0,2,2,6.4,5.43,1.18,1.36,0.258,1.58,0.282,66.30%,5.54,5.69,999
2651,Mason Albright,COL,1,1,4.2,0,0,0,0,0,5,3,1,2,2,4.6,3.79,1.21,1.59,0.298,1.58,0.307,60.10%,6.41,5.85,999
2652,Joshuan Sandoval,,0,1,0.2,0,0,0,0,0,1,0,0,0,0,7.39,4.62,1.6,1.66,0.265,1.69,0.289,72.50%,5.37,5.63,999
2653,Luis Moreno,NYM,1,1,2,0,0,0,0,0,2,1,0,1,1,5.23,5.02,1.04,1.23,0.271,1.61,0.29,65.70%,5.59,5.61,999
2654,Braunny Munoz,,1,1,3,0,0,0,0,0,3,2,0,1,1,4.02,3.15,1.28,1.45,0.283,1.45,0.286,61.70%,5.71,5.55,999
2655,Trevor Richards,CHC,0,22,22,1,1,0,0,1,19,10,3,23,11,9.52,4.37,2.18,1.2,0.226,1.33,0.28,72.00%,4.17,4.38,999
2656,Thomas Ponticelli,,1,1,2,0,0,0,0,0,3,1,0,1,1,5.47,5.13,1.07,1.52,0.293,1.86,0.31,68.60%,6.15,6.03,999
2657,René Pinto,ARI,0,1,1,0,0,0,0,0,2,0,0,1,1,12.94,5.35,2.42,2,0.253,2.19,0.295,87.70%,4.48,5.19,999
2658,Caleb Baragar,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,8.51,4.68,1.82,1.41,0.237,1.48,0.273,72.70%,4.63,5.03,999
2659,Kyle Whitten,TBR,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.24,3.64,1.71,1.16,0.259,1.39,0.288,66.60%,4.8,4.8,999
2660,Dioris Martinez,PIT,1,1,2.1,0,0,0,0,0,2,2,0,1,1,4.46,5.01,0.89,1.13,0.285,1.54,0.304,57.90%,6.17,5.62,999
2661,Carson Kelly,CHC,0,1,1,0,0,0,0,0,1,0,0,1,1,12.11,5.46,2.22,1.96,0.249,2.18,0.285,87.60%,4.43,5.36,524.1
2662,Rob Hensey,,1,1,2.1,0,0,0,0,0,3,2,0,2,1,7.24,5.37,1.35,1.76,0.265,1.71,0.286,69.60%,5.85,6.06,999
2663,Juan Rojas,BAL,1,1,3,0,0,0,0,0,3,2,0,2,2,6.24,5.06,1.23,1.29,0.267,1.55,0.295,64.10%,5.64,5.48,999
2664,J.B. Olson,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.59,3.6,1.55,1.26,0.271,1.55,0.29,69.70%,5,5.08,999
2665,Carson Rudd,CIN,1,1,2.1,0,0,0,0,0,2,2,0,2,2,6.96,5.94,1.17,1.58,0.244,1.55,0.265,65.10%,5.78,6.05,999
2666,Jacob King,,0,1,0.1,0,0,0,0,0,0,0,0,0,0,8.78,8.52,1.03,2.38,0.283,2.63,0.301,82.00%,6.4,7.74,999
2667,Edryn Rodriguez,,0,1,1,0,0,0,0,0,1,1,0,1,0,8.46,4.17,2.03,1.53,0.245,1.56,0.276,76.10%,4.57,5.05,999
2668,Max Kuhns,,0,1,1,0,0,0,0,0,1,1,0,1,1,9.02,6.05,1.49,1.4,0.243,1.73,0.283,75.00%,4.9,5.39,999
2669,Adam Tulloch,CLE,1,1,2.2,0,0,0,0,0,3,2,0,2,1,6.16,5.18,1.19,1.32,0.261,1.58,0.284,66.90%,5.45,5.59,999
2670,Brady Choban,LAA,0,1,1,0,0,0,0,0,1,1,0,1,1,6.42,4.38,1.46,1.34,0.266,1.62,0.289,71.00%,5.1,5.3,999
2671,Martín Maldonado,SDP,0,1,1,0,0,0,0,0,2,0,0,1,1,13.14,5.55,2.37,2.07,0.243,2.15,0.282,88.80%,4.35,5.31,999
2672,Eli Trop,PHI,0,1,1,0,0,0,0,0,1,1,0,1,0,8.18,4.24,1.93,1.67,0.262,1.7,0.289,75.90%,5.01,5.35,999
2673,Harrison Cohen,NYY,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.05,4.31,1.64,1.34,0.248,1.38,0.278,66.10%,5.01,5.12,999
2674,West Tunnell,,0,1,1,0,0,0,0,0,1,1,0,1,1,8.37,5.4,1.55,1.26,0.254,1.69,0.295,73.60%,4.86,5.09,999
2675,Christopher Troye,BOS,0,1,1.1,0,0,0,0,0,1,1,0,1,1,9.1,6,1.52,1.15,0.247,1.59,0.306,68.70%,5.1,4.98,999
2676,Wilkin Ramos,PIT,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.93,5.36,1.29,0.9,0.245,1.52,0.285,69.60%,4.61,4.88,999
2677,Art Warren,,0,1,1,0,0,0,0,0,1,1,0,1,1,9.18,5.53,1.66,1.55,0.24,1.68,0.275,76.50%,4.78,5.4,999
2678,Preston Johnson,BAL,1,1,2,0,0,0,0,0,2,1,0,2,1,7.84,5.86,1.34,1.44,0.248,1.61,0.282,68.90%,5.4,5.62,999
2679,Willi Castro,MIN,0,1,0.2,0,0,0,0,0,1,0,0,0,0,5.59,3,1.86,1.81,0.289,1.55,0.299,65.70%,5.91,5.67,236.1
2680,Taishi Nakawake,CHW,0,1,1,0,0,0,0,0,1,1,0,1,0,7.54,4.34,1.74,1.64,0.264,1.66,0.289,73.10%,5.22,5.47,999
2681,Jordan Mikel,CHW,0,1,2,0,0,0,0,0,2,1,0,1,1,6.62,3.98,1.66,1.28,0.259,1.43,0.288,66.80%,5.02,5.02,999
2682,Bubba Alleyne,LAD,0,1,1,0,0,0,0,0,1,1,0,1,0,6.85,4.33,1.58,1.44,0.254,1.45,0.28,66.70%,5.2,5.31,999
2683,Yefri Del Rosario,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,6.72,3.91,1.72,1.25,0.262,1.47,0.293,68.30%,4.93,4.92,999
2684,Jordan Guerrero,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.69,4.27,1.8,1.41,0.248,1.49,0.279,71.80%,4.77,5.07,999
2685,Jason Ruffcorn,SEA,0,1,1,0,0,0,0,0,1,1,0,1,1,7.13,4.49,1.59,1.17,0.242,1.44,0.274,70.40%,4.56,4.92,999
2686,Jonatan Bernal,KCR,1,1,4,0,0,0,0,0,4,3,1,2,1,3.5,3.38,1.04,1.33,0.297,1.5,0.301,59.00%,6.07,5.56,999
2687,Caleb Knight,CHC,0,1,0.2,0,0,0,0,0,1,0,0,1,0,12.51,6.32,1.98,1.97,0.247,2.24,0.286,87.30%,4.54,5.57,999
2688,Eduardo Rivera,BOS,1,1,3,0,0,0,0,0,3,2,0,2,2,6.55,5.55,1.18,1.32,0.268,1.68,0.296,67.70%,5.61,5.63,999
2689,Aaron Hernandez,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.81,4.82,1.41,1.25,0.257,1.55,0.287,68.90%,5.07,5.22,999
2690,Jesus Castro,SDP,0,1,0.2,0,0,0,0,0,1,0,0,0,0,6.03,4.37,1.38,1.53,0.272,1.56,0.29,65.80%,5.7,5.65,999
2691,Matt Mullenbach,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,6.48,3.75,1.72,1.21,0.266,1.51,0.294,69.50%,4.88,4.88,999
2692,Tommy McCollum,PHI,0,1,1,0,0,0,0,0,1,1,0,1,1,7.78,5.43,1.43,1.3,0.241,1.5,0.277,68.40%,5.03,5.28,999
2693,Mac Lardner,,1,1,2.2,0,0,0,0,0,3,2,0,2,1,5.56,4,1.39,1.42,0.269,1.5,0.285,65.90%,5.43,5.46,999
2694,Chase Cohen,ATH,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.52,4.73,1.59,1.14,0.254,1.51,0.295,69.40%,4.83,4.87,999
2695,Donye Evans,DET,0,1,1,0,0,0,0,0,1,1,0,1,1,7.01,4.7,1.49,1.21,0.259,1.52,0.293,68.10%,5.06,5.08,999
2696,Mason Vinyard,NYY,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.41,4.83,1.53,1.26,0.242,1.41,0.277,66.80%,4.93,5.09,999
2697,Mason Green,COL,1,1,4.1,0,0,0,0,0,5,3,1,2,2,5.21,5.01,1.04,1.38,0.29,1.65,0.309,61.70%,6.31,5.83,999
2698,Straton Podaras,,0,1,0.1,0,0,0,0,0,1,0,0,1,0,11.56,7.89,1.47,2.11,0.253,2.4,0.286,85.50%,5.19,6.52,999
2699,Jake Sanchez,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,8,4.16,1.92,1.47,0.248,1.48,0.28,71.80%,4.79,5.05,999
2700,Jonah Dipoto,PHI,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.19,4.98,1.45,1.17,0.262,1.61,0.299,69.90%,5.05,5.07,999
2701,Luis Montas,,0,1,1.1,0,0,0,0,0,1,1,0,1,0,5.13,3.03,1.69,1.22,0.264,1.35,0.28,65.20%,4.9,4.94,999
2702,Johan Quezada,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.89,5.33,1.48,1.13,0.256,1.63,0.299,71.30%,4.9,4.99,999
2703,Cam Schuelke,CLE,0,1,1,0,0,0,0,0,1,1,0,1,1,7.29,4.67,1.56,1.32,0.256,1.53,0.289,69.00%,5.07,5.17,999
2704,Gianluca Dalatri,MIN,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.8,4.26,1.83,1.41,0.252,1.44,0.288,68.10%,5.02,5.04,999
2705,Colton Johnson,ATH,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.98,4.13,1.69,1.13,0.258,1.42,0.296,66.50%,4.88,4.77,999
2706,Roberto Alvarez,,0,1,1.1,0,0,0,0,0,1,1,0,1,0,6.11,3.2,1.91,1.3,0.259,1.31,0.283,64.10%,4.93,4.89,999
2707,Zane Russell,ARI,0,1,1,0,0,0,0,0,1,1,0,1,1,7.77,5.2,1.49,1.19,0.249,1.48,0.293,66.40%,5.11,5.05,999
2708,Josh Mitchell,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.34,3.8,1.93,1.49,0.26,1.45,0.29,67.80%,5.14,5.1,999
2709,Zach Jackson,ATH,0,1,1,0,0,0,0,0,1,0,0,1,1,10.24,6.68,1.53,1.25,0.226,1.64,0.281,74.40%,4.66,5.11,999
2710,Bryson Brigman,,0,1,1,0,0,0,0,0,1,1,0,1,1,10.22,4.8,2.13,1.71,0.259,1.93,0.297,81.60%,4.72,5.16,999
2711,Drew Ehrhard,BOS,0,1,1,0,0,0,0,0,1,1,0,1,0,5.37,3.38,1.59,1.39,0.28,1.4,0.3,59.90%,5.69,5.24,999
2712,Zach Joyce,,0,1,1,0,0,0,0,0,1,1,0,1,0,6.18,3.87,1.6,1.57,0.263,1.44,0.281,64.80%,5.48,5.49,999
2713,Jorge Marcheco,LAA,1,1,4.2,0,0,0,0,0,5,3,1,3,2,5.31,3.53,1.5,1.69,0.26,1.39,0.265,63.80%,5.52,5.74,999
2714,Josh VanMeter,,0,1,1,0,0,0,0,0,2,0,0,1,1,12.59,5.45,2.31,2.16,0.244,2.15,0.278,88.80%,4.44,5.54,999
2715,Glenn Albanese Jr.,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.35,4.25,1.73,1.43,0.254,1.44,0.286,67.10%,5.14,5.16,999
2716,Eduar Segovia,,1,1,2,0,0,0,0,0,2,1,0,2,1,7.83,6.4,1.22,1.47,0.254,1.73,0.288,69.40%,5.66,5.87,999
2717,Joey Matulovich,,1,1,2,0,0,0,0,0,2,1,0,2,1,6.61,4.58,1.44,1.69,0.253,1.5,0.268,67.00%,5.52,5.82,999
2718,Kade Bragg,MIN,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.95,4.16,1.67,1.27,0.256,1.4,0.289,65.70%,5.04,4.99,999
2719,Trennor O'Donnell,BOS,1,1,3,0,0,0,0,0,4,2,1,2,1,5.68,4.03,1.41,1.56,0.288,1.62,0.306,65.00%,5.97,5.65,999
2720,Luke Summers,,0,1,1,0,0,0,0,0,1,1,0,1,1,6.53,4.96,1.31,1.37,0.283,1.77,0.311,69.40%,5.68,5.52,999
2721,Jacob Watters,TBR,1,1,3.2,0,0,0,0,0,4,2,0,3,2,6.24,5.52,1.13,1.08,0.261,1.64,0.291,68.50%,5.2,5.35,999
2722,Grayson Thurman,TOR,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.71,4.01,1.68,1.33,0.257,1.41,0.285,66.10%,5.07,5.08,999
2723,Andrés Nolaya,BAL,0,1,1,0,0,0,0,0,1,1,0,1,0,5.78,3.71,1.56,1.33,0.272,1.38,0.297,60.00%,5.56,5.17,999
2724,Carlos Rodriguez,MIL,0,12,12,0,0,0,0,1,11,6,2,11,5,7.95,3.81,2.09,1.28,0.231,1.31,0.264,71.70%,4.23,4.67,999
2725,Lucas Jacobsen,,0,1,1,0,0,0,0,0,1,1,0,1,1,7.92,5.03,1.57,1.41,0.257,1.68,0.29,73.40%,5.01,5.29,999
2726,Alberto Mota,TEX,0,1,1.1,0,0,0,0,0,1,1,0,1,1,8.21,5.55,1.48,1.16,0.244,1.51,0.292,67.90%,5,5.03,999
2727,Nick Gallagher,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.45,5.28,1.41,1.27,0.241,1.54,0.272,71.20%,4.81,5.27,999
2728,Ty Weber,SFG,1,1,2,0,0,0,0,0,2,1,0,1,1,3.75,3.24,1.16,1.39,0.289,1.55,0.292,64.10%,5.72,5.57,999
2729,Jesus Zabaleta,,0,1,1,0,0,0,0,0,1,1,0,1,0,6.13,3.97,1.54,1.37,0.273,1.46,0.299,63.20%,5.55,5.25,999
2730,Yoelvin Silven,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,6.01,3.87,1.55,1.33,0.273,1.56,0.295,68.70%,5.2,5.19,999
2731,Hunter McMahon,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.08,3.07,1.65,1.18,0.277,1.4,0.296,63.60%,5.14,4.9,999
2732,Shane McGuire,ATH,0,1,1,0,0,0,0,0,1,1,0,1,0,6.64,3.63,1.83,1.42,0.262,1.42,0.287,66.70%,5.12,5.1,999
2733,Xavier Meachem,MIA,0,1,1.1,0,0,0,0,0,1,1,0,1,1,8.35,5.44,1.54,1.16,0.241,1.53,0.287,70.60%,4.75,4.97,999
2734,D.J. Snelten,CHW,0,1,1.1,0,0,0,0,0,1,1,0,1,1,10,7.06,1.42,1.23,0.225,1.71,0.276,75.80%,4.61,5.27,999
2735,Zach Willeman,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.87,4.95,1.39,1.12,0.261,1.58,0.297,68.80%,5.05,5.07,999
2736,Samuel Carpio,MIA,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.86,4.82,1.42,1.12,0.268,1.52,0.309,64.60%,5.35,5.02,999
2737,Ryder Jones,,0,1,1,0,0,0,0,0,1,1,0,1,1,8.81,4.73,1.86,1.51,0.248,1.58,0.285,73.80%,4.85,5.13,999
2738,Brendan Girton,NYM,0,1,1,0,0,0,0,0,1,1,0,1,1,9.42,5.6,1.68,1.48,0.242,1.75,0.279,78.10%,4.63,5.26,999
2739,Will Bednar,SFG,1,1,2,0,0,0,0,0,2,1,0,2,1,8.39,6.41,1.31,1.34,0.24,1.64,0.279,70.70%,5.18,5.55,999
2740,Jason Franks,,0,1,1,0,0,0,0,0,1,1,0,1,1,7.6,4.39,1.73,1.35,0.254,1.5,0.288,69.90%,4.94,5.04,999
2741,Cole Percival,NYY,1,1,3.1,0,0,0,0,0,4,2,0,2,2,5.46,4.74,1.15,1.18,0.276,1.64,0.298,67.10%,5.45,5.39,999
2742,Cristian Charle,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,6.18,3.75,1.65,1.19,0.262,1.38,0.291,64.50%,5.02,4.9,999
2743,Bryan Garcia,,1,1,2.2,0,0,0,0,0,3,2,0,2,1,6.25,4.78,1.31,1.45,0.265,1.63,0.285,69.20%,5.42,5.63,999
2744,Orlando Ortiz-Mayr,MIA,1,1,4.2,0,0,0,0,0,5,3,1,2,2,4.75,4.02,1.18,1.4,0.274,1.52,0.284,64.30%,5.62,5.62,999
2745,Nolan Perry,TOR,1,1,3.2,0,0,0,0,0,4,2,1,3,2,7.21,5.73,1.26,1.33,0.256,1.63,0.288,68.20%,5.43,5.56,999
2746,Diego A. Castillo,NYM,0,1,1,0,0,0,0,0,2,0,0,1,1,13.19,6.23,2.12,1.97,0.245,2.22,0.288,87.70%,4.46,5.39,999
2747,Nick Martini,COL,0,1,1,0,0,0,0,0,2,1,0,1,1,10.9,5.09,2.14,2.11,0.27,2.15,0.305,83.60%,5.16,5.7,750.6
2748,Nick Mikolajchak,CLE,0,1,1,0,0,0,0,0,1,1,0,1,1,6.51,4.54,1.43,1.21,0.253,1.49,0.281,68.60%,4.91,5.13,999
2749,Cam Brown,PHI,0,1,0.1,0,0,0,0,0,1,0,0,0,0,10.58,8.46,1.25,2.06,0.259,2.49,0.288,84.20%,5.46,6.87,999
2750,José Lopez,,0,1,1.2,0,0,0,0,0,2,1,0,2,1,8.38,5.01,1.67,1.13,0.24,1.51,0.285,72.30%,4.49,4.76,999
2751,Brett Gillis,HOU,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.99,4.21,1.9,1.42,0.25,1.45,0.286,69.60%,4.91,5,999
2752,Cole Roberts,PHI,0,1,2,0,0,0,0,0,2,1,0,1,1,5.24,2.96,1.77,1.05,0.269,1.17,0.299,54.20%,5.16,4.62,999
2753,Daniel Blair,SFG,1,1,2.2,0,0,0,0,0,3,2,0,1,1,5.06,4.05,1.25,1.32,0.279,1.54,0.295,64.30%,5.61,5.45,999
2754,M.D. Johnson,MIA,1,1,4.2,0,0,0,0,0,5,3,1,3,2,4.9,3.9,1.26,1.41,0.276,1.51,0.288,64.20%,5.63,5.56,999
2755,Tanner Kohlhepp,DET,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.92,5.48,1.45,1.08,0.252,1.58,0.299,69.70%,4.92,4.96,999
2756,Carter Loewen,SDP,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.93,4.85,1.64,1.27,0.242,1.47,0.28,70.00%,4.76,5.01,999
2757,José Geraldo,SDP,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.67,4.57,1.68,1.33,0.248,1.45,0.284,68.10%,4.97,5.06,999
2758,Austin Hedges,CLE,0,1,1,0,0,0,0,0,1,1,0,1,0,5.6,2.73,2.05,1.49,0.278,1.37,0.296,62.70%,5.43,5.12,999
2759,Nick Paciorek,,0,1,1,0,0,0,0,0,1,1,0,1,1,7.38,4.95,1.49,1.35,0.25,1.53,0.281,69.60%,5.04,5.29,999
2760,Alfredo Espinoza,,0,1,0.2,0,0,0,0,0,1,0,0,0,0,7.59,5.4,1.4,2,0.278,2.08,0.295,78.50%,5.71,6.37,999
2761,Teudis Cortorreal,,0,1,1,0,0,0,0,0,1,1,0,1,0,5.46,3.7,1.48,1.3,0.275,1.39,0.297,59.70%,5.59,5.19,999
2762,Ben Beutel,,0,1,1.2,0,0,0,0,0,2,1,0,1,1,5.88,4.22,1.39,1.21,0.27,1.49,0.296,64.80%,5.32,5.15,999
2763,Nick Kuzia,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,5.87,4.84,1.21,1.18,0.283,1.64,0.312,65.30%,5.67,5.33,999
2764,Miguel Cienfuegos,SDP,1,1,4.2,0,0,0,0,0,5,3,1,2,2,4.15,3.57,1.16,1.33,0.282,1.5,0.289,63.20%,5.63,5.49,999
2765,Charles King,PHI,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.26,3.91,1.6,1.41,0.267,1.45,0.292,64.60%,5.4,5.26,999
2766,Conor Steinbaugh,,1,1,2.2,0,0,0,0,0,3,2,0,1,1,4.47,4.07,1.1,1.4,0.297,1.58,0.31,59.70%,6.3,5.7,999
2767,Dustin Peterson,,0,1,1,0,0,0,0,0,1,1,0,1,1,10.69,5.59,1.91,1.83,0.25,1.95,0.286,82.10%,4.79,5.49,999
2768,Ryan Conroy,,0,1,1.2,0,0,0,0,0,2,1,0,2,1,7.8,4.8,1.62,1.1,0.258,1.63,0.299,72.80%,4.67,4.79,999
2769,Avery Short,ARI,1,1,4.2,0,0,0,0,0,5,3,1,2,2,4.56,3.53,1.29,1.3,0.284,1.47,0.297,61.70%,5.66,5.35,999
2770,José Cruz,,0,1,1.1,0,0,0,0,0,1,1,0,1,1,10.17,7.08,1.44,1.01,0.225,1.67,0.287,74.70%,4.46,4.92,999
2771,Matt Krook,ATH,0,16,16,1,1,0,0,1,14,7,2,16,9,8.99,5.06,1.77,0.92,0.235,1.46,0.292,72.60%,4.15,4.34,999
2772,Marquis Grissom Jr.,WSN,0,1,1.1,0,0,0,0,0,1,1,0,1,0,5.9,3.42,1.73,1.39,0.262,1.37,0.282,64.80%,5.14,5.14,999
2773,Jared Poland,,1,1,4.2,0,0,0,0,0,5,3,1,3,2,5.23,3.64,1.44,1.55,0.279,1.48,0.291,62.40%,5.82,5.6,999
2774,Taylor Rashi,ARI,0,1,1.1,0,0,0,0,0,1,1,0,1,1,7.82,4.55,1.72,1.3,0.249,1.49,0.286,70.40%,4.81,4.98,999
2775,Chalniel Arias,NYY,1,1,2.1,0,0,0,0,0,3,2,0,2,1,5.99,4.83,1.24,1.58,0.272,1.65,0.288,67.30%,5.8,5.89,999
2776,Walin Castillo,MIA,1,1,4,0,0,0,0,0,4,3,1,2,2,3.72,3.44,1.08,1.34,0.291,1.46,0.296,58.50%,6,5.56,999
2777,Jack Dallas,PHI,0,1,1.1,0,0,0,0,0,1,1,0,1,1,5.8,3.68,1.58,1.31,0.262,1.37,0.283,63.60%,5.19,5.14,999
2778,Kade McClure,,0,1,2,0,0,0,0,0,2,1,0,2,1,7.11,3.82,1.86,1.32,0.261,1.55,0.29,72.20%,4.77,4.92,999
2779,Kyle Johnston,,0,1,1.1,0,0,0,0,0,2,1,0,1,1,6.4,4.8,1.33,1.03,0.264,1.61,0.295,70.00%,4.9,4.99,999
2780,Jason Matthews,CHW,0,1,1,0,0,0,0,0,1,1,0,1,0,8.08,4.49,1.8,1.74,0.264,1.8,0.288,77.40%,5.08,5.56,999
2781,Cole Tucker,,0,1,1,0,0,0,0,0,1,1,0,1,0,4.84,2.61,1.85,1.62,0.289,1.35,0.298,56.80%,5.98,5.43,999
2782,Andy Rodriguez,TBR,0,1,1.1,0,0,0,0,0,1,1,0,1,1,6.09,4.13,1.48,1.08,0.259,1.35,0.292,62.10%,5.07,4.88,999
2783,Chris Mokma,,1,1,2.1,0,0,0,0,0,3,1,0,1,1,5.45,4.42,1.23,1.5,0.278,1.64,0.293,67.00%,5.75,5.75,999
2784,Channy Ortiz,,0,1,0.1,0,0,0,0,0,1,0,0,0,0,9.18,6.05,1.52,1.96,0.271,2.18,0.298,81.00%,5.44,6.19,999
